"NPI","State","total_synthetic","total_opioids","percent_synthetic","percent_deaths"
"1184753485","MS","17","127","0.13385826771653545","0.00011232923699362832"
"1184754962","CA","0","25","0","0.00011794162977175439"
"1184756199","RI","30","30","1","0.00023490006286191965"
"1184759771","AL","19","43","0.4418604651162791","0.0001495741790694624"
"1184760480","FL","0","86","0","0.0001347117506083509"
"1184763583","MD","0","17","0","0.00018047454347530552"
"1184764912","AL","48","106","0.4528301886792453","0.0001495741790694624"
"1184767139","WI","0","13","0","0.00014853606648982808"
"1184774564","IL","81","81","1","0.00013235383731035268"
"1184775348","AZ","71","482","0.14730290456431536","0.00018274765551810394"
"1184777377","NY","0","27","0","0.00011704163328647767"
"1184787152","OR","0","14","0","0.00013282223067557407"
"1184789315","GA","59","152","0.3881578947368421","0.000120694540033208"
"1184792368","NC","102","184","0.5543478260869565","0.00013789517935512173"
"1184795825","NH","0","33","0","0.0002523689815853759"
"1184799199","MI","426","1125","0.37866666666666665","0.00017805853942278718"
"1184803439","WA","84","443","0.18961625282167044","0.00014043078254228773"
"1184804312","TX","48","602","0.07973421926910298","9.83432025015849e-05"
"1184808396","SC","0","15","0","0.00014681123279758752"
"1184812224","DE","0","12","0","0.00020415901070376527"
"1184812893","LA","30","54","0.5555555555555556","0.00016798292930231954"
"1184814360","NY","0","11","0","0.00011704163328647767"
"1184819971","TX","26","84","0.30952380952380953","9.83432025015849e-05"
"1184821084","TX","0","47","0","9.83432025015849e-05"
"1184822397","FL","0","0","0","0.0001347117506083509"
"1184828774","TX","156","808","0.19306930693069307","9.83432025015849e-05"
"1184839284","NY","0","0","0","0.00011704163328647767"
"1184841827","MA","0","15","0","0.0001925943368598965"
"1184850141","ID","0","37","0","0.00013150255313447502"
"1184852279","WI","0","0","0","0.00014853606648982808"
"1184858615","AZ","27","297","0.09090909090909091","0.00018274765551810394"
"1184863383","TX","0","32","0","9.83432025015849e-05"
"1184867533","LA","0","12","0","0.00016798292930231954"
"1184867723","CT","0","23","0","0.00017324419923917154"
"1184871758","ND","12","51","0.23529411764705882","5.9442101319752885e-05"
"1184873887","TN","0","0","0","0.00019535164681900091"
"1184882953","OR","22","123","0.17886178861788618","0.00013282223067557407"
"1184889271","NJ","0","28","0","0.0001407969737977169"
"1184898488","MD","13","13","1","0.00018047454347530552"
"1184913675","OH","0","0","0","0.00023714852065646582"
"1184914202","NM","0","0","0","0.0002623140124117208"
"1184915043","NC","0","0","0","0.00013789517935512173"
"1184915647","OK","0","46","0","0.00020178841147591733"
"1184919250","IN","0","29","0","0.00017836211832104634"
"1184933806","IL","64","129","0.49612403100775193","0.00013235383731035268"
"1184935389","VA","0","0","0","0.00011863825078794562"
"1184944381","TX","0","12","0","9.83432025015849e-05"
"1184957045","OH","0","334","0","0.00023714852065646582"
"1184958415","NY","35","50","0.7","0.00011704163328647767"
"1184961054","MS","24","124","0.1935483870967742","0.00011232923699362832"
"1184961930","CA","0","72","0","0.00011794162977175439"
"1184970592","AZ","0","0","0","0.00018274765551810394"
"1184971046","MS","13","192","0.06770833333333333","0.00011232923699362832"
"1184976615","SC","0","91","0","0.00014681123279758752"
"1184980765","MI","0","0","0","0.00017805853942278718"
"1184982969","KY","0","16","0","0.00024503474738328144"
"1184987463","OH","0","16","0","0.00023714852065646582"
"1184988255","AZ","0","11","0","0.00018274765551810394"
"1184992356","OH","0","36","0","0.00023714852065646582"
"1184992588","TX","0","16","0","9.83432025015849e-05"
"1194006858","AZ","89","594","0.14983164983164984","0.00018274765551810394"
"1194009514","GA","68","140","0.4857142857142857","0.000120694540033208"
"1194010389","FL","0","0","0","0.0001347117506083509"
"1194014449","IL","0","24","0","0.00013235383731035268"
"1194027540","NH","0","0","0","0.0002523689815853759"
"1194034942","AZ","11","11","1","0.00018274765551810394"
"1194041434","NC","0","12","0","0.00013789517935512173"
"1194043034","MN","30","150","0.2","9.538076666211594e-05"
"1194049148","ID","124","221","0.5610859728506787","0.00013150255313447502"
"1194055616","WA","0","26","0","0.00014043078254228773"
"1194066043","CO","21","75","0.28","0.00017064111137284096"
"1194066266","NY","0","17","0","0.00011704163328647767"
"1194078436","MA","11","11","1","0.0001925943368598965"
"1194083048","OK","0","0","0","0.00020178841147591733"
"1194083774","CO","20","55","0.36363636363636365","0.00017064111137284096"
"1194124388","TN","0","86","0","0.00019535164681900091"
"1194141168","TX","0","0","0","9.83432025015849e-05"
"1194152686","TX","18","18","1","9.83432025015849e-05"
"1194152710","NY","16","180","0.08888888888888889","0.00011704163328647767"
"1194153304","MD","44","44","1","0.00018047454347530552"
"1194700625","AL","0","0","0","0.0001495741790694624"
"1194701102","MN","27","277","0.09747292418772563","9.538076666211594e-05"
"1194703918","DE","0","0","0","0.00020415901070376527"
"1194708800","CT","16","52","0.3076923076923077","0.00017324419923917154"
"1194709071","MN","85","160","0.53125","9.538076666211594e-05"
"1194709675","NC","0","22","0","0.00013789517935512173"
"1194710327","WV","32","154","0.2077922077922078","0.000338132258788203"
"1194710442","NM","0","42","0","0.0002623140124117208"
"1194710889","TN","26","252","0.10317460317460317","0.00019535164681900091"
"1194711879","CA","0","28","0","0.00011794162977175439"
"1194712240","NC","0","86","0","0.00013789517935512173"
"1194713537","TX","449","2164","0.20748613678373382","9.83432025015849e-05"
"1194717850","CT","13","60","0.21666666666666667","0.00017324419923917154"
"1194717967","NY","16","16","1","0.00011704163328647767"
"1194717991","AZ","0","17","0","0.00018274765551810394"
"1194720755","WI","0","0","0","0.00014853606648982808"
"1194723148","MI","0","61","0","0.00017805853942278718"
"1194724310","NJ","37","207","0.178743961352657","0.0001407969737977169"
"1194724476","VA","20","117","0.17094017094017094","0.00011863825078794562"
"1194725762","NC","0","27","0","0.00013789517935512173"
"1194726141","IN","0","38","0","0.00017836211832104634"
"1194727016","VA","0","36","0","0.00011863825078794562"
"1194728733","MN","102","439","0.23234624145785876","9.538076666211594e-05"
"1194731042","VA","15","86","0.1744186046511628","0.00011863825078794562"
"1194731323","UT","12","83","0.14457831325301204","0.00020786853056598153"
"1194735902","IN","0","57","0","0.00017836211832104634"
"1194736546","TX","0","49","0","9.83432025015849e-05"
"1194739243","NY","0","54","0","0.00011704163328647767"
"1194739664","TX","319","544","0.5863970588235294","9.83432025015849e-05"
"1194741710","PA","57","57","1","0.00021387525921219534"
"1194741926","CA","0","0","0","0.00011794162977175439"
"1194743575","FL","77","180","0.42777777777777776","0.0001347117506083509"
"1194745067","CA","0","69","0","0.00011794162977175439"
"1194745364","CA","0","37","0","0.00011794162977175439"
"1194746842","CA","13","85","0.15294117647058825","0.00011794162977175439"
"1194749283","CT","19","110","0.17272727272727273","0.00017324419923917154"
"1194750695","FL","77","124","0.6209677419354839","0.0001347117506083509"
"1194751990","OH","20","46","0.43478260869565216","0.00023714852065646582"
"1194755363","AZ","0","39","0","0.00018274765551810394"
"1194755983","NY","36","36","1","0.00011704163328647767"
"1194756999","LA","0","12","0","0.00016798292930231954"
"1194757427","IL","0","17","0","0.00013235383731035268"
"1194758854","MS","30","93","0.3225806451612903","0.00011232923699362832"
"1194759068","NJ","0","11","0","0.0001407969737977169"
"1194760066","FL","0","56","0","0.0001347117506083509"
"1194760751","CA","0","101","0","0.00011794162977175439"
"1194761726","MN","0","71","0","9.538076666211594e-05"
"1194764209","IL","0","11","0","0.00013235383731035268"
"1194765297","PA","82","177","0.4632768361581921","0.00021387525921219534"
"1194766253","KY","87","590","0.14745762711864407","0.00024503474738328144"
"1194766634","MA","43","131","0.3282442748091603","0.0001925943368598965"
"1194767541","TX","0","11","0","9.83432025015849e-05"
"1194767806","MS","16","80","0.2","0.00011232923699362832"
"1194768614","MD","0","0","0","0.00018047454347530552"
"1194768994","MS","24","89","0.2696629213483146","0.00011232923699362832"
"1194769653","NJ","0","12","0","0.0001407969737977169"
"1194770016","IN","15","51","0.29411764705882354","0.00017836211832104634"
"1194770222","AL","397","971","0.40885684860968075","0.0001495741790694624"
"1194770370","OR","0","0","0","0.00013282223067557407"
"1194771386","FL","19","62","0.3064516129032258","0.0001347117506083509"
"1194773010","CA","0","0","0","0.00011794162977175439"
"1194773408","NC","0","17","0","0.00013789517935512173"
"1194775080","NE","41","187","0.2192513368983957","6.689800890118148e-05"
"1194775429","MN","0","28","0","9.538076666211594e-05"
"1194775940","AL","0","26","0","0.0001495741790694624"
"1194776831","KY","20","93","0.21505376344086022","0.00024503474738328144"
"1194779298","NC","56","121","0.4628099173553719","0.00013789517935512173"
"1194786111","AR","267","316","0.8449367088607594","0.00012029575183662215"
"1194786517","FL","0","0","0","0.0001347117506083509"
"1194790519","WA","0","60","0","0.00014043078254228773"
"1194791459","IL","0","84","0","0.00013235383731035268"
"1194794610","TX","0","47","0","9.83432025015849e-05"
"1194795195","CO","0","18","0","0.00017064111137284096"
"1194795336","IL","0","71","0","0.00013235383731035268"
"1194795468","PA","90","195","0.46153846153846156","0.00021387525921219534"
"1194795823","NC","60","365","0.1643835616438356","0.00013789517935512173"
"1194796813","FL","0","12","0","0.0001347117506083509"
"1194797035","MI","100","691","0.1447178002894356","0.00017805853942278718"
"1194797902","IL","0","24","0","0.00013235383731035268"
"1194798611","MO","0","11","0","0.00017653372149795232"
"1194798686","TX","171","834","0.20503597122302158","9.83432025015849e-05"
"1194801613","CA","47","278","0.16906474820143885","0.00011794162977175439"
"1194804385","MI","0","15","0","0.00017805853942278718"
"1194805762","MI","0","21","0","0.00017805853942278718"
"1194811224","OH","76","87","0.8735632183908046","0.00023714852065646582"
"1194811307","IA","208","360","0.5777777777777777","8.542539256850857e-05"
"1194811372","TX","0","43","0","9.83432025015849e-05"
"1194811646","FL","31","117","0.26495726495726496","0.0001347117506083509"
"1194814004","NY","17","149","0.11409395973154363","0.00011704163328647767"
"1194814020","CA","55","334","0.16467065868263472","0.00011794162977175439"
"1194818997","ID","293","642","0.45638629283489096","0.00013150255313447502"
"1194819862","NY","16","56","0.2857142857142857","0.00011704163328647767"
"1194824177","NC","0","63","0","0.00013789517935512173"
"1194824714","FL","89","119","0.7478991596638656","0.0001347117506083509"
"1194829366","RI","0","0","0","0.00023490006286191965"
"1194829549","WA","0","46","0","0.00014043078254228773"
"1194830612","TN","14","153","0.0915032679738562","0.00019535164681900091"
"1194832709","TX","67","251","0.26693227091633465","9.83432025015849e-05"
"1194833921","CT","43","201","0.21393034825870647","0.00017324419923917154"
"1194847699","AL","0","17","0","0.0001495741790694624"
"1194847947","MO","18","69","0.2608695652173913","0.00017653372149795232"
"1194850206","IL","0","12","0","0.00013235383731035268"
"1194851576","CT","0","13","0","0.00017324419923917154"
"1194859702","OH","0","92","0","0.00023714852065646582"
"1194864108","NM","25","76","0.32894736842105265","0.0002623140124117208"
"1194865485","CA","20","20","1","0.00011794162977175439"
"1194880245","TX","0","16","0","9.83432025015849e-05"
"1194880468","CA","0","0","0","0.00011794162977175439"
"1194881094","NJ","32","32","1","0.0001407969737977169"
"1194881664","FL","24","35","0.6857142857142857","0.0001347117506083509"
"1194882258","TX","75","280","0.26785714285714285","9.83432025015849e-05"
"1194890251","CA","0","46","0","0.00011794162977175439"
"1194891101","NY","0","0","0","0.00011704163328647767"
"1194893230","OH","0","18","0","0.00023714852065646582"
"1194893404","NY","17","17","1","0.00011704163328647767"
"1194894204","DE","0","0","0","0.00020415901070376527"
"1194903203","NJ","22","22","1","0.0001407969737977169"
"1194904508","WA","0","0","0","0.00014043078254228773"
"1194913533","VA","111","237","0.46835443037974683","0.00011863825078794562"
"1194914614","LA","187","1086","0.1721915285451197","0.00016798292930231954"
"1194918607","MI","0","26","0","0.00017805853942278718"
"1194923763","NY","0","109","0","0.00011704163328647767"
"1194925537","MS","0","37","0","0.00011232923699362832"
"1194932616","VA","0","0","0","0.00011863825078794562"
"1194933614","CO","14","26","0.5384615384615384","0.00017064111137284096"
"1194946293","FL","0","22","0","0.0001347117506083509"
"1194951756","NY","38","135","0.2814814814814815","0.00011704163328647767"
"1194952788","FL","28","130","0.2153846153846154","0.0001347117506083509"
"1194953844","IA","107","245","0.43673469387755104","8.542539256850857e-05"
"1194980680","AK","36","123","0.2926829268292683","0.00016867718994683948"
"1194986208","TX","180","269","0.6691449814126395","9.83432025015849e-05"
"1194987651","AZ","0","46","0","0.00018274765551810394"
"1194990366","AR","45","71","0.6338028169014085","0.00012029575183662215"
"1194995704","VA","0","115","0","0.00011863825078794562"
"1205000122","CA","15","77","0.19480519480519481","0.00011794162977175439"
"1205007051","PA","0","33","0","0.00021387525921219534"
"1205007341","CA","0","18","0","0.00011794162977175439"
"1205015898","IN","0","19","0","0.00017836211832104634"
"1205017308","AZ","17","127","0.13385826771653545","0.00018274765551810394"
"1205019866","OH","0","30","0","0.00023714852065646582"
"1205028867","RI","0","19","0","0.00023490006286191965"
"1205030038","IA","0","13","0","8.542539256850857e-05"
"1205033834","NY","0","0","0","0.00011704163328647767"
"1205035342","SC","11","182","0.06043956043956044","0.00014681123279758752"
"1205037991","IL","0","19","0","0.00013235383731035268"
"1205044104","CA","49","49","1","0.00011794162977175439"
"1205045390","PA","0","0","0","0.00021387525921219534"
"1205045416","NY","14","14","1","0.00011704163328647767"
"1205056215","KY","0","155","0","0.00024503474738328144"
"1205059060","SC","0","28","0","0.00014681123279758752"
